     theta       phi           Ex           Ey           Ez           Para-Ortho            Para-Meta           Ortho-Meta
     2.022    80.899     0.000558     0.003485     0.099938       0.005546281506       0.008031910360       0.002485628855
     2.022    84.944     0.000311     0.003515     0.099938       0.005521391368       0.008018603971       0.002497212603
     2.022    88.989     0.000062     0.003529     0.099938       0.005497260551       0.008005891954       0.002508631403
     2.022    93.034    -0.000187     0.003524     0.099938       0.005474009728       0.007993837198       0.002519827471
     2.022    97.079    -0.000435     0.003502     0.099938       0.005451754042       0.007982498622       0.002530744580
     2.022   101.124    -0.000681     0.003463     0.099938       0.005430602548       0.007971930891       0.002541328343
     2.022   105.169    -0.000923     0.003406     0.099938       0.005410657714       0.007962184193       0.002551526479
     2.022   109.213    -0.001161     0.003333     0.099938       0.005392014950       0.007953304034       0.002561289084
     2.022   113.258    -0.001394     0.003242     0.099938       0.005374762232       0.007945331060       0.002570568828
     2.022   117.303    -0.001619     0.003136     0.099938       0.005358979748       0.007938300946       0.002579321198
     2.022   121.348    -0.001836     0.003014     0.099938       0.005344739618       0.007932244287       0.002587504669
     2.022   125.393    -0.002044     0.002877     0.099938       0.005332105660       0.007927186532       0.002595080872
     2.022   129.438    -0.002242     0.002726     0.099938       0.005321133223       0.007923147964       0.002602014741
     2.022   133.483    -0.002429     0.002561     0.099938       0.005311869051       0.007920143678       0.002608274627
     2.022   137.528    -0.002603     0.002383     0.099938       0.005304351213       0.007918183618       0.002613832404
     2.022   141.573    -0.002765     0.002193     0.099938       0.005298609079       0.007917272625       0.002618663546
     2.022   145.618    -0.002913     0.001993     0.099938       0.005294663323       0.007917410518       0.002622747195
     2.022   149.663    -0.003046     0.001783     0.099938       0.005292525987       0.007918592173       0.002626066185
     2.022   153.708    -0.003164     0.001563     0.099938       0.005292200573       0.007920807645       0.002628607072
     2.022   157.753    -0.003266     0.001336     0.099938       0.005293682161       0.007924042308       0.002630360147
     2.022   161.798    -0.003353     0.001102     0.099938       0.005296957573       0.007928276985       0.002631319413
     2.022   165.843    -0.003422     0.000863     0.099938       0.005302005538       0.007933488106       0.002631482568
     2.022   169.888    -0.003474     0.000620     0.099938       0.005308796925       0.007939647890       0.002630850965
     2.022   173.933    -0.003509     0.000373     0.099938       0.005317294933       0.007946724496       0.002629429563
     2.022   177.978    -0.003527     0.000125     0.099938       0.005327455360       0.007954682223       0.002627226863
     2.022   182.022    -0.003527    -0.000125     0.099938       0.005339226851       0.007963481694       0.002624254844
     2.022   186.067    -0.003509    -0.000373     0.099938       0.005352551164       0.007973080038       0.002620528874
     2.022   190.112    -0.003474    -0.000620     0.099938       0.005367363457       0.007983431091       0.002616067635
     2.022   194.157    -0.003422    -0.000863     0.099938       0.005383592589       0.007994485595       0.002610893006
     2.022   198.202    -0.003353    -0.001102     0.099938       0.005401161403       0.008006191390       0.002605029987
     2.022   202.247    -0.003266    -0.001336     0.099938       0.005419987050       0.008018493621       0.002598506571
     2.022   206.292    -0.003164    -0.001563     0.099938       0.005439981309       0.008031334944       0.002591353636
     2.022   210.337    -0.003046    -0.001783     0.099938       0.005461050903       0.008044655724       0.002583604822
     2.022   214.382    -0.002913    -0.001993     0.099938       0.005483097855       0.008058394256       0.002575296401
     2.022   218.427    -0.002765    -0.002193     0.099938       0.005506019825       0.008072486978       0.002566467153
     2.022   222.472    -0.002603    -0.002383     0.099938       0.005529710474       0.008086868680       0.002557158206
     2.022   226.517    -0.002429    -0.002561     0.099938       0.005554059835       0.008101472740       0.002547412906
     2.022   230.562    -0.002242    -0.002726     0.099938       0.005578954709       0.008116231357       0.002537276648
     2.022   234.607    -0.002044    -0.002877     0.099938       0.005604279050       0.008131075780       0.002526796730
     2.022   238.652    -0.001836    -0.003014     0.099938       0.005629914410       0.008145936568       0.002516022158
     2.022   242.697    -0.001619    -0.003136     0.099938       0.005655740344       0.008160743831       0.002505003487
     2.022   246.742    -0.001394    -0.003242     0.099938       0.005681634897       0.008175427511       0.002493792615
     2.022   250.787    -0.001161    -0.003333     0.099938       0.005707475053       0.008189917652       0.002482442600
     2.022   254.831    -0.000923    -0.003406     0.099938       0.005733137244       0.008204144683       0.002471007439
     2.022   258.876    -0.000681    -0.003463     0.099938       0.005758497855       0.008218039712       0.002459541857
     2.022   262.921    -0.000435    -0.003502     0.099938       0.005783433764       0.008231534829       0.002448101066
     2.022   266.966    -0.000187    -0.003524     0.099938       0.005807822875       0.008244563428       0.002436740553
     2.022   271.011     0.000062    -0.003529     0.099938       0.005831544707       0.008257060513       0.002425515805
     2.022   275.056     0.000311    -0.003515     0.099938       0.005854480953       0.008268963039       0.002414482087
     2.022   279.101     0.000558    -0.003485     0.099938       0.005876516081       0.008280210220       0.002403694139
     2.022   283.146     0.000803    -0.003437     0.099938       0.005897537941       0.008290743887       0.002393205946
     2.022   287.191     0.001043    -0.003371     0.099938       0.005917438355       0.008300508795       0.002383070440
     2.022   291.236     0.001278    -0.003290     0.099938       0.005936113742       0.008309452978       0.002373339236
     2.022   295.281     0.001507    -0.003191     0.099938       0.005953465707       0.008317528054       0.002364062348
     2.022   299.326     0.001728    -0.003077     0.099938       0.005969401653       0.008324689550       0.002355287897
     2.022   303.371     0.001941    -0.002947     0.099938       0.005983835351       0.008330897208       0.002347061857
     2.022   307.416     0.002144    -0.002803     0.099938       0.005996687512       0.008336115274       0.002339427762
     2.022   311.461     0.002337    -0.002645     0.099938       0.006007886329       0.008340312775       0.002332426446
     2.022   315.506     0.002517    -0.002473     0.099938       0.006017367991       0.008343463771       0.002326095780
     2.022   319.551     0.002686    -0.002290     0.099938       0.006025077153       0.008345547584       0.002320470431
     2.022   323.596     0.002840    -0.002094     0.099938       0.006030967385       0.008346549001       0.002315581616
     2.022   327.640     0.002981    -0.001889     0.099938       0.006035001550       0.008346458442       0.002311456892
     2.022   331.685     0.003107    -0.001674     0.099938       0.006037152155       0.008345272101       0.002308119946
     2.022   335.730     0.003217    -0.001451     0.099938       0.006037401625       0.008342992057       0.002305590432
     2.022   339.775     0.003312    -0.001220     0.099938       0.006035742538       0.008339626327       0.002303883788
     2.022   343.820     0.003389    -0.000983     0.099938       0.006032177779       0.008335188905       0.002303011127
     2.022   347.865     0.003450    -0.000742     0.099938       0.006026720630       0.008329699741       0.002302979111
     2.022   351.910     0.003494    -0.000497     0.099938       0.006019394796       0.008323184677       0.002303789881
     2.022   355.955     0.003520    -0.000249     0.099938       0.006010234364       0.008315675378       0.002305441014
     2.022   360.000     0.003529    -0.000000     0.099938       0.005999283665       0.008307209148       0.002307925483
     4.045     0.000     0.007054     0.000000     0.099751       0.006350817280       0.008499156240       0.002148338960
     4.045     4.045     0.007036     0.000498     0.099751       0.006325377704       0.008480267537       0.002154889833
     4.045     8.090     0.006984     0.000993     0.099751       0.006296452824       0.008459561067       0.002163108243
     4.045    12.135     0.006896     0.001483     0.099751       0.006264195136       0.008437147900       0.002172952764
     4.045    16.180     0.006775     0.001966     0.099751       0.006228778053       0.008413150136       0.002184372083
     4.045    20.225     0.006619     0.002439     0.099751       0.006190394804       0.008387700107       0.002197305303
     4.045    24.270     0.006430     0.002899     0.099751       0.006149257118       0.008360939434       0.002211682317
     4.045    28.315     0.006210     0.003346     0.099751       0.006105593774       0.008333018057       0.002227424283
     4.045    32.360     0.005958     0.003775     0.099751       0.006059648980       0.008304093124       0.002244444145
     4.045    36.404     0.005677     0.004186     0.099751       0.006011680628       0.008274327878       0.002262647250
     4.045    40.449     0.005368     0.004576     0.099751       0.005961958426       0.008243890431       0.002281932005
     4.045    44.494     0.005032     0.004944     0.099751       0.005910761947       0.008212952552       0.002302190604
     4.045    48.539     0.004670     0.005286     0.099751       0.005858378596       0.008181688393       0.002323309797
     4.045    52.584     0.004286     0.005603     0.099751       0.005805101547       0.008150273242       0.002345171695
     4.045    56.629     0.003880     0.005891     0.099751       0.005751227629       0.008118882242       0.002367654612
     4.045    60.674     0.003455     0.006150     0.099751       0.005697055221       0.008087689151       0.002390633930
     4.045    64.719     0.003012     0.006378     0.099751       0.005642882187       0.008056865140       0.002413982953
     4.045    68.764     0.002555     0.006575     0.099751       0.005589003815       0.008026577618       0.002437573803
     4.045    72.809     0.002085     0.006739     0.099751       0.005535710851       0.007996989124       0.002461278273
     4.045    76.854     0.001604     0.006869     0.099751       0.005483287614       0.007968256298       0.002484968684
     4.045    80.899     0.001116     0.006965     0.099751       0.005432010188       0.007940528902       0.002508518714
     4.045    84.944     0.000622     0.007026     0.099751       0.005382144771       0.007913948956       0.002531804185
     4.045    88.989     0.000124     0.007053     0.099751       0.005333946126       0.007888649949       0.002554703823
     4.045    93.034    -0.000373     0.007044     0.099751       0.005287656178       0.007864756153       0.002577099975
     4.045    97.079    -0.000869     0.007000     0.099751       0.005243502794       0.007842382046       0.002598879252
     4.045   101.124    -0.001361     0.006921     0.099751       0.005201698678       0.007821631821       0.002619933143
     4.045   105.169    -0.001846     0.006808     0.099751       0.005162440478       0.007802599027       0.002640158549
     4.045   109.213    -0.002321     0.006661     0.099751       0.005125908020       0.007785366281       0.002659458261
     4.045   113.258    -0.002785     0.006481     0.099751       0.005092263735       0.007770005114       0.002677741379
     4.045   117.303    -0.003236     0.006268     0.099751       0.005061652230       0.007756575887       0.002694923657
     4.045   121.348    -0.003670     0.006024     0.099751       0.005034200033       0.007745127815       0.002710927783
     4.045   125.393    -0.004086     0.005750     0.099751       0.005010015471       0.007735699077       0.002725683607
     4.045   129.438    -0.004481     0.005448     0.099751       0.004989188699       0.007728316989       0.002739128290
     4.045   133.483    -0.004854     0.005118     0.099751       0.004971791851       0.007722998271       0.002751206420
     4.045   137.528    -0.005203     0.004763     0.099751       0.004957879312       0.007719749355       0.002761870043
     4.045   141.573    -0.005526     0.004384     0.099751       0.004947488083       0.007718566746       0.002771078663
     4.045   145.618    -0.005822     0.003983     0.099751       0.004940638247       0.007719437447       0.002778799200
     4.045   149.663    -0.006088     0.003563     0.099751       0.004937333497       0.007722339391       0.002785005894
     4.045   153.708    -0.006324     0.003125     0.099751       0.004937561725       0.007727241901       0.002789680176
     4.045   157.753    -0.006529     0.002671     0.099751       0.004941295643       0.007734106178       0.002792810535
     4.045   161.798    -0.006701     0.002203     0.099751       0.004948493457       0.007742885772       0.002794392315
     4.045   165.843    -0.006840     0.001725     0.099751       0.004959099523       0.007753527063       0.002794427539
     4.045   169.888    -0.006944     0.001239     0.099751       0.004973045029       0.007765969727       0.002792924698
     4.045   173.933    -0.007014     0.000746     0.099751       0.004990248651       0.007780147185       0.002789898534
     4.045   177.978    -0.007050     0.000249     0.099751       0.005010617199       0.007795987018       0.002785369819
     4.045   182.022    -0.007050    -0.000249     0.099751       0.005034046233       0.007813411382       0.002779365149
     4.045   186.067    -0.007014    -0.000746     0.099751       0.005060420640       0.007832337348       0.002771916708
     4.045   190.112    -0.006944    -0.001239     0.099751       0.005089615175       0.007852677267       0.002763062092
     4.045   194.157    -0.006840    -0.001725     0.099751       0.005121494966       0.007874339045       0.002752844079
     4.045   198.202    -0.006701    -0.002203     0.099751       0.005155915977       0.007897226447       0.002741310470
     4.045   202.247    -0.006529    -0.002671     0.099751       0.005192725419       0.007921239308       0.002728513888
     4.045   206.292    -0.006324    -0.003125     0.099751       0.005231762159       0.007946273780       0.002714511621
     4.045   210.337    -0.006088    -0.003563     0.099751       0.005272857053       0.007972222525       0.002699365473
     4.045   214.382    -0.005822    -0.003983     0.099751       0.005315833304       0.007998974902       0.002683141598
     4.045   218.427    -0.005526    -0.004384     0.099751       0.005360506787       0.008026417142       0.002665910355
     4.045   222.472    -0.005203    -0.004763     0.099751       0.005406686341       0.008054432523       0.002647746182
     4.045   226.517    -0.004854    -0.005118     0.099751       0.005454174122       0.008082901569       0.002628727447
     4.045   230.562    -0.004481    -0.005448     0.099751       0.005502765944       0.008111702221       0.002608936277
     4.045   234.607    -0.004086    -0.005750     0.099751       0.005552251632       0.008140710075       0.002588458443
     4.045   238.652    -0.003670    -0.006024     0.099751       0.005602415459       0.008169798607       0.002567383149
