     theta       phi           Ex           Ey           Ez        Para_dE_total           Para_dE_el           Para_dE_ph          Para_dE_blc          Para_dE_dse       Ortho_dE_total          Ortho_dE_el          Ortho_dE_ph         Ortho_dE_blc         Ortho_dE_dse        Meta_dE_total           Meta_dE_el           Meta_dE_ph          Meta_dE_blc          Meta_dE_dse
     0.000   311.461     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   315.506     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   319.551     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   323.596     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   327.640     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   331.685     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   335.730     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   339.775     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   343.820     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   347.865     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   351.910     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   355.955     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   360.000     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     2.022     0.000     0.003529     0.000000     0.099938      -0.000000000000      -0.000000000006       0.007129323658      -0.014258647316       0.007129323658      -0.000000000003       0.000000000004       0.004939338135      -0.009878676270       0.004939338135       0.000000000001      -0.000000000004       0.007294605126      -0.014589210251       0.007294605125
     2.022     4.045     0.003520     0.000249     0.099938       0.000000000000       0.000000000000       0.007130208819      -0.014260417638       0.007130208819      -0.000000000000      -0.000000000006       0.004968843402      -0.009937686804       0.004968843402      -0.000000000001      -0.000000000010       0.007331241067      -0.014662482135       0.007331241068
     2.022     8.090     0.003494     0.000497     0.099938       0.000000000001       0.000000000006       0.007133600104      -0.014267200208       0.007133600104       0.000000000002      -0.000000000005       0.005004024580      -0.010008049161       0.005004024580       0.000000000001      -0.000000000005       0.007372040587      -0.014744081175       0.007372040587
     2.022    12.135     0.003450     0.000742     0.099938      -0.000000000004       0.000000000004       0.007139482415      -0.014278964830       0.007139482415       0.000000000001      -0.000000000001       0.005044764323      -0.010089528646       0.005044764323      -0.000000000000      -0.000000000003       0.007416833409      -0.014833666818       0.007416833409
