     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         72.0       342.0    0.9045085   -0.2938926    0.3090170    -3006.06517666026821    -3006.08801381612329    -3006.09940236629836
         72.0       360.0    0.9510565   -0.0000000    0.3090170    -3006.06560796730446    -3006.09281928438213    -3006.09572869276644
         81.0         0.0    0.9876883    0.0000000    0.1564345    -3006.06561196026996    -3006.09080547528902    -3006.09544217213306
         81.0        18.0    0.9393474    0.3052125    0.1564345    -3006.06515207259054    -3006.09125943300933    -3006.08857856897021
         81.0        36.0    0.7990567    0.5805486    0.1564345    -3006.06400403812131    -3006.08611766013064    -3006.08061639992184
         81.0        54.0    0.5805486    0.7990567    0.1564345    -3006.06286763833259    -3006.07735961911203    -3006.07446847913161
         81.0        72.0    0.3052125    0.9393474    0.1564345    -3006.06227664152038    -3006.06831823007633    -3006.07243856697596
         81.0        90.0    0.0000000    0.9876883    0.1564345    -3006.06257648603059    -3006.06230934767609    -3006.07535911430523
         81.0       108.0   -0.3052125    0.9393474    0.1564345    -3006.06383515854077    -3006.06118025672367    -3006.08216904144456
         81.0       126.0   -0.5805486    0.7990567    0.1564345    -3006.06571812769107    -3006.06510344557319    -3006.09031317007566
         81.0       144.0   -0.7990567    0.5805486    0.1564345    -3006.06777865186086    -3006.07290204098354    -3006.09688374912594
         81.0       162.0   -0.9393474    0.3052125    0.1564345    -3006.06950320929536    -3006.08190625854559    -3006.09965788465570
         81.0       180.0   -0.9876883    0.0000000    0.1564345    -3006.07021699267443    -3006.08858248389924    -3006.09770112044180
         81.0       198.0   -0.9393474   -0.3052125    0.1564345    -3006.06956451317637    -3006.09025918747102    -3006.09186145133208
         81.0       216.0   -0.7990567   -0.5805486    0.1564345    -3006.06785956904878    -3006.08649095034662    -3006.08456556350438
         81.0       234.0   -0.5805486   -0.7990567    0.1564345    -3006.06578346118522    -3006.07902184637760    -3006.07874173865957
         81.0       252.0   -0.3052125   -0.9393474    0.1564345    -3006.06387067134801    -3006.07100434532094    -3006.07670178508579
         81.0       270.0   -0.0000000   -0.9876883    0.1564345    -3006.06256295620597    -3006.06571048900969    -3006.07924481987584
         81.0       288.0    0.3052125   -0.9393474    0.1564345    -3006.06220657383847    -3006.06499244914676    -3006.08527159739697
         81.0       306.0    0.5805486   -0.7990567    0.1564345    -3006.06275813475941    -3006.06902302880826    -3006.09226492791504
         81.0       324.0    0.7990567   -0.5805486    0.1564345    -3006.06388056762307    -3006.07661222189108    -3006.09743430880644
         81.0       342.0    0.9393474   -0.3052125    0.1564345    -3006.06506440923295    -3006.08505411577698    -3006.09873062439010
         81.0       360.0    0.9876883   -0.0000000    0.1564345    -3006.06561196026996    -3006.09080547528902    -3006.09544217213306
         90.0         0.0    1.0000000    0.0000000    0.0000000    -3006.06719557900988    -3006.08934916617818    -3006.09612746643916
         90.0        18.0    0.9510565    0.3090170    0.0000000    -3006.06662765775764    -3006.09045140101989    -3006.08959675556980
         90.0        36.0    0.8090170    0.5877853    0.0000000    -3006.06517401510928    -3006.08587804206763    -3006.08175598998696
         90.0        54.0    0.5877853    0.8090170    0.0000000    -3006.06354269559279    -3006.07754037199174    -3006.07560715642194
         90.0        72.0    0.3090170    0.9510565    0.0000000    -3006.06227183610417    -3006.06877144380269    -3006.07352153944748
         90.0        90.0    0.0000000    1.0000000    0.0000000    -3006.06175968526850    -3006.06296233532794    -3006.07633654137408
         90.0       108.0   -0.3090170    0.9510565    0.0000000    -3006.06221861788072    -3006.06200825172800    -3006.08293710066391
         90.0       126.0   -0.5877853    0.8090170    0.0000000    -3006.06345471260511    -3006.06608256898926    -3006.09071146381393
         90.0       144.0   -0.8090170    0.5877853    0.0000000    -3006.06507064281732    -3006.07398223695509    -3006.09673663457806
         90.0       162.0   -0.9510565    0.3090170    0.0000000    -3006.06655189832145    -3006.08295275907858    -3006.09882474238884
         90.0       180.0   -1.0000000    0.0000000    0.0000000    -3006.06719557900988    -3006.08934916617818    -3006.09612746643916
         90.0       198.0   -0.9510565   -0.3090170    0.0000000    -3006.06662765775764    -3006.09045140101989    -3006.08959675556980
         90.0       216.0   -0.8090170   -0.5877853    0.0000000    -3006.06517401510928    -3006.08587804206763    -3006.08175598998696
         90.0       234.0   -0.5877853   -0.8090170    0.0000000    -3006.06354269559279    -3006.07754037199174    -3006.07560715642194
         90.0       252.0   -0.3090170   -0.9510565    0.0000000    -3006.06227183610417    -3006.06877144380269    -3006.07352153944748
         90.0       270.0   -0.0000000   -1.0000000    0.0000000    -3006.06175968526850    -3006.06296233532794    -3006.07633654137408
         90.0       288.0    0.3090170   -0.9510565    0.0000000    -3006.06221861788072    -3006.06200825172800    -3006.08293710066391
         90.0       306.0    0.5877853   -0.8090170    0.0000000    -3006.06345471260511    -3006.06608256898926    -3006.09071146381393
         90.0       324.0    0.8090170   -0.5877853    0.0000000    -3006.06507064281732    -3006.07398223695509    -3006.09673663457806
         90.0       342.0    0.9510565   -0.3090170    0.0000000    -3006.06655189832145    -3006.08295275907858    -3006.09882474238884
         90.0       360.0    1.0000000   -0.0000000    0.0000000    -3006.06719557900988    -3006.08934916617818    -3006.09612746643916
         99.0         0.0    0.9876883    0.0000000   -0.1564345    -3006.07021699267443    -3006.08858248389924    -3006.09770112044180
         99.0        18.0    0.9393474    0.3052125   -0.1564345    -3006.06956451317637    -3006.09025918747102    -3006.09186145133208
         99.0        36.0    0.7990567    0.5805486   -0.1564345    -3006.06785956904878    -3006.08649095034662    -3006.08456556350438
         99.0        54.0    0.5805486    0.7990567   -0.1564345    -3006.06578346118522    -3006.07902184637760    -3006.07874173865957
         99.0        72.0    0.3052125    0.9393474   -0.1564345    -3006.06387067134801    -3006.07100434532094    -3006.07670178508579
         99.0        90.0    0.0000000    0.9876883   -0.1564345    -3006.06256295620597    -3006.06571048900969    -3006.07924481987584
