     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         63.0        18.0    0.8473976    0.2753362    0.4539905    -3007.80109477457745    -3007.81182768761437    -3007.80658616003393
         63.0        36.0    0.7208394    0.5237205    0.4539905    -3007.80439228956129    -3007.81153260572319    -3007.80488769963540
         63.0        54.0    0.5237205    0.7208394    0.4539905    -3007.80859722479090    -3007.81025895699850    -3007.80453610449013
         63.0        72.0    0.2753362    0.8473976    0.4539905    -3007.81246916937744    -3007.80875343160142    -3007.80558199393909
         63.0        90.0    0.0000000    0.8910065    0.4539905    -3007.81465983115186    -3007.80744411207979    -3007.80758733457787
         63.0       108.0   -0.2753362    0.8473976    0.4539905    -3007.81464122310763    -3007.80595097425976    -3007.80988020354698
         63.0       126.0   -0.5237205    0.7208394    0.4539905    -3007.81277518307843    -3007.80509316065582    -3007.81194794888961
         63.0       144.0   -0.7208394    0.5237205    0.4539905    -3007.80987464078135    -3007.80567815861059    -3007.81332833493389
         63.0       162.0   -0.8473976    0.2753362    0.4539905    -3007.80719937063486    -3007.80731083362525    -3007.81354085081193
         63.0       180.0   -0.8910065    0.0000000    0.4539905    -3007.80491952149896    -3007.80911916483910    -3007.81253395674275
         63.0       198.0   -0.8473976   -0.2753362    0.4539905    -3007.80484682939459    -3007.81044822432023    -3007.81117028308836
         63.0       216.0   -0.7208394   -0.5237205    0.4539905    -3007.80768365543008    -3007.81061773673355    -3007.80889631011951
         63.0       234.0   -0.5237205   -0.7208394    0.4539905    -3007.81094408895387    -3007.80964382781258    -3007.80938027169077
         63.0       252.0   -0.2753362   -0.8473976    0.4539905    -3007.81391439026629    -3007.80887433480120    -3007.80946182977641
         63.0       270.0   -0.0000000   -0.8910065    0.4539905    -3007.81433204452514    -3007.80828347443230    -3007.81097862663864
         63.0       288.0    0.2753362   -0.8473976    0.4539905    -3007.81230930371294    -3007.80726550509735    -3007.81195027243848
         63.0       306.0    0.5237205   -0.7208394    0.4539905    -3007.80870905799338    -3007.80602217790192    -3007.81324218538657
         63.0       324.0    0.7208394   -0.5237205    0.4539905    -3007.80476060773299    -3007.80496643302376    -3007.81348036482268
         63.0       342.0    0.8473976   -0.2753362    0.4539905    -3007.80123829754621    -3007.81040020687078    -3007.81186790000447
         63.0       360.0    0.8910065   -0.0000000    0.4539905    -3007.79949903580700    -3007.81146813596160    -3007.80958460152260
         72.0         0.0    0.9510565    0.0000000    0.3090170    -3007.79849066263705    -3007.80961641716431    -3007.80820012015920
         72.0        18.0    0.9045085    0.2938926    0.3090170    -3007.80018744449217    -3007.81043225491294    -3007.80553566531034
         72.0        36.0    0.7694209    0.5590170    0.3090170    -3007.80340578432333    -3007.80998467056907    -3007.80361536514283
         72.0        54.0    0.5590170    0.7694209    0.3090170    -3007.80751551479489    -3007.80893041739546    -3007.80305451482946
         72.0        72.0    0.2938926    0.9045085    0.3090170    -3007.81137178141080    -3007.80781300199988    -3007.80402367788110
         72.0        90.0    0.0000000    0.9510565    0.3090170    -3007.81335066897236    -3007.80653067889034    -3007.80595386963569
         72.0       108.0   -0.2938926    0.9045085    0.3090170    -3007.81272248491223    -3007.80506100571347    -3007.80807035789712
         72.0       126.0   -0.5590170    0.7694209    0.3090170    -3007.81008361484601    -3007.80413577253103    -3007.81001109492263
         72.0       144.0   -0.7694209    0.5590170    0.3090170    -3007.80702089804572    -3007.80457913580949    -3007.81150510516500
         72.0       162.0   -0.9045085    0.2938926    0.3090170    -3007.80429448322093    -3007.80625408904052    -3007.81147398189069
         72.0       180.0   -0.9510565    0.0000000    0.3090170    -3007.80265919105659    -3007.80785407585336    -3007.81028750907171
         72.0       198.0   -0.9045085   -0.2938926    0.3090170    -3007.80333248154557    -3007.80879777422024    -3007.80864148015962
         72.0       216.0   -0.7694209   -0.5590170    0.3090170    -3007.80588128936915    -3007.80832376465514    -3007.80528892768598
         72.0       234.0   -0.5590170   -0.7694209    0.3090170    -3007.80895886584540    -3007.80676744065295    -3007.80556224524889
         72.0       252.0   -0.2938926   -0.9045085    0.3090170    -3007.81223469033375    -3007.80689673450479    -3007.80541586694790
